source_id,source_crisno,source_sentence_number,source_crisis_title_raw,crisis_title,text,source_type_string,gt_event_type
464_28,464,28,Libyan Civil War,Libyan Civil War,"The Arab Leagues involvement was most important: on 12 March, it called on the UN to impose a no-fly zone over Libya.",speech,Speech
464_29,464,29,Libyan Civil War,Libyan Civil War,This helped to spur and legitimize an effort from the wider international community to do the same.,,No Event
464_30,464,30,Libyan Civil War,Libyan Civil War,"The AU called for a transition to a post-Gaddafi Libya, but advocated for a negotiated process.",speech,Speech
464_31,464,31,Libyan Civil War,Libyan Civil War,"On 17 March, the UNSC voted to adopt Resolution 1973, which imposed a no-fly zone over Libyan airspace in order to protect civilians.",action,Action
464_32,464,32,Libyan Civil War,Libyan Civil War,"The resolution was proposed by the UK, France, and Lebanon.",,No Event
464_33,464,33,Libyan Civil War,Libyan Civil War,"Voting to adopt this resolution constituted the most important part of the major responses to the crisis trigger from the UK, US, and France.",thought,Thought
464_34,464,34,Libyan Civil War,Libyan Civil War,The passing of the UNSC resolution triggered a crisis for Libya.,thought,Thought
464_35,464,35,Libyan Civil War,Libyan Civil War,"The Libyan foreign minister, Moussa Koussa, declared a ceasefire later that day, framing it as a response to the UN resolution.",speech,Speech
464_36,464,36,Libyan Civil War,Libyan Civil War,"However, Libyan artillery shelling on Misrata and Ajdabiya continued, and government soldiers continued approaching Benghazi.",action,Action
464_37,464,37,Libyan Civil War,Libyan Civil War,"On 19 March, Libya issued its major response in the form of a public statement from Gaddafi in which he harshly condemned the UNSC resolution and vowed to arm the Libyan people and fight to the end to protect them from colonial, crusader aggression.",speech,Speech
464_38,464,38,Libyan Civil War,Libyan Civil War,"That same day, Libyan government troops and tanks entered Benghazi, and artillery and mortars were fired into the city.",action,Action
464_39,464,39,Libyan Civil War,Libyan Civil War,Enforcement of the no-fly zone also began on 19 March.,action,Action
464_40,464,40,Libyan Civil War,Libyan Civil War,This constituted the most important part of Canadas and Italys major responses to the crisis trigger.,,No Event
464_41,464,41,Libyan Civil War,Libyan Civil War,"Airstrike operations led by the UK, the US, France, and Canada were launched against Gaddafis forces in Benghazi, Tripoli, and Misrata that day.",action,Action
464_42,464,42,Libyan Civil War,Libyan Civil War,"Qatari fighter jets joined the enforcement effort the following day, which constituted the most important part of its major response to the crisis trigger.",action,Action
464_43,464,43,Libyan Civil War,Libyan Civil War,These operations were eventually merged into a single NATO operation named Operation Unified Protector.,,No Event
464_44,464,44,Libyan Civil War,Libyan Civil War,The establishment of the no-fly zone provided vital assistance to the Libyan opposition groups.,,No Event
464_45,464,45,Libyan Civil War,Libyan Civil War,"As the Libyan state was dealt heavy blows from both the domestic opposition and the foreign interveners, the international community began recognizing the National Transition Council (NTC) as the official representative of the Libyan people.",,No Event
464_46,464,46,Libyan Civil War,Libyan Civil War,"In June, Gaddafi offered to hold elections and promised to step aside if he lost, but this offer was rejected by the NTC.",,No Event
464_47,464,47,Libyan Civil War,Libyan Civil War,"On 20 August, the NTC began a major offensive in the form of the Battle of Tripoli and ultimately took control of the Libyan capital.",action,Action
464_48,464,48,Libyan Civil War,Libyan Civil War,Qatari special forces supported Libyan rebels in their attack on Gaddafi's Bab al-Aziziya during this battle.,action,Action
464_49,464,49,Libyan Civil War,Libyan Civil War,Forces of Operation Unified Protector continued to fly thousands of sorties in support of the Libyan opposition.,action,Action
464_50,464,50,Libyan Civil War,Libyan Civil War,"The Libyan opposition completed their goal of removing Gaddafi from power in the Battle of Sirte on 20 October, and Gaddafi was killed in the aftermath of the battle.",action,Action
34_1,34,1,CRISNO 34 HEGEMONY OVER ALBANIA,HEGEMONY OVER ALBANIA,"Yugoslavia, Albania, and Italy were enmeshed in a crisis from 28 November 1926 until 22 November 1927.",,No Event
34_2,34,2,CRISNO 34 HEGEMONY OVER ALBANIA,HEGEMONY OVER ALBANIA,"From the outset Italy and Yugoslavia had competed for influence over Albania, both regarding it as vital to their national security.",,No Event
34_3,34,3,CRISNO 34 HEGEMONY OVER ALBANIA,HEGEMONY OVER ALBANIA,"Tension eased in 1924 with a Treaty of Friendship between them, the Pact of Rome.",action,Action
34_4,34,4,CRISNO 34 HEGEMONY OVER ALBANIA,HEGEMONY OVER ALBANIA,Albania was proclaimed a republic in January 1925.,action,Action
34_5,34,5,CRISNO 34 HEGEMONY OVER ALBANIA,HEGEMONY OVER ALBANIA,"Its frontiers were fixed by a formal agreement among the most interested major and regional powers -- France, Greece, Italy, the U.K., and Yugoslavia -- on 30 July 1926.",action,Action
34_6,34,6,CRISNO 34 HEGEMONY OVER ALBANIA,HEGEMONY OVER ALBANIA,"Tension rose dramatically on 27 November 1926 with the signing of the Treaty of Tirana by Italy and its Albanian protg, Ahmed Bey Zog.",action,Action
34_7,34,7,CRISNO 34 HEGEMONY OVER ALBANIA,HEGEMONY OVER ALBANIA,"Italy was granted the right to dispatch troops to Albania if the latter was invaded, thereby making Albania a de facto Italian protectorate.",,No Event
34_8,34,8,CRISNO 34 HEGEMONY OVER ALBANIA,HEGEMONY OVER ALBANIA,The Treaty of Tirana triggered a crisis for Yugoslavia the following day.,thought,Thought
34_9,34,9,CRISNO 34 HEGEMONY OVER ALBANIA,HEGEMONY OVER ALBANIA,Belgrade was slow to respond: in February 1927 it ordered a general reorganization of the army and tested its mobilization capability.,action,Action
34_10,34,10,CRISNO 34 HEGEMONY OVER ALBANIA,HEGEMONY OVER ALBANIA,In mid-March Albania became a crisis actor perceiving Komitadji rebels massing on its frontier as under the control of Yugoslavia.,action|thought,Mixed
34_11,34,11,CRISNO 34 HEGEMONY OVER ALBANIA,HEGEMONY OVER ALBANIA,Albania responded by sending troops to the border.,action,Action
34_12,34,12,CRISNO 34 HEGEMONY OVER ALBANIA,HEGEMONY OVER ALBANIA,And Yugoslavia's testing of its mobilization system created a crisis for Italy on 17 March.,thought,Thought
34_13,34,13,CRISNO 34 HEGEMONY OVER ALBANIA,HEGEMONY OVER ALBANIA,"Italy's pledge of support if Albania was invaded, supplemented by minor troop movements to the island of Saseno, neutralized the perceived threat from Yugoslavia to Albania and terminated the latter's foreign policy crisis on 23 March.",action|speech|thought,Mixed
34_14,34,14,CRISNO 34 HEGEMONY OVER ALBANIA,HEGEMONY OVER ALBANIA,For Yugoslavia the crisis ended with the enhancement of its security through a Treaty of Friendship with France on 11 November designed to counter Italy's aggrandizement in southeast Europe.,thought,Thought
34_15,34,15,CRISNO 34 HEGEMONY OVER ALBANIA,HEGEMONY OVER ALBANIA,"And Italy's crisis, along with the international crisis over Albania, ended with the second Treaty of Tirana on 22 November 1927 that created a defensive alliance between Italy and Albania.",action|thought,Mixed
34_16,34,16,CRISNO 34 HEGEMONY OVER ALBANIA,HEGEMONY OVER ALBANIA,Yugoslavia acquiesced in this reassertion of Italian primacy.,speech,Speech
34_17,34,17,CRISNO 34 HEGEMONY OVER ALBANIA,HEGEMONY OVER ALBANIA,"The U.K., Germany, Czechoslovakia, and, later, Japan were involved politically through efforts to ease tensions between Italy and Yugoslavia.",action,Action
34_18,34,18,CRISNO 34 HEGEMONY OVER ALBANIA,HEGEMONY OVER ALBANIA,"The League of Nations Council offered to mediate the conflict, but Italy declined.",speech,Speech
34_19,34,19,CRISNO 34 HEGEMONY OVER ALBANIA,HEGEMONY OVER ALBANIA,"The ""special relationship"" between Albania and Italy forged by the two treaties of Tirana [1926, 1927] and their 20-year defensive military alliance [1927] marked the beginning of an Italian protectorate over Albania lasting until World War II.",action,Action
256_1,256,1,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,South Yemen's active military assistance to Omani rebels created a crisis for Oman from 18 November 1973 to 11 March 1976.,,No Event
256_2,256,2,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,Fighting in Oman's eastern province of Dhofar between rebels and the sultan's army began in 1963.,action,Action
256_3,256,3,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,After independence in 1967 South Yemen increased support to the rebels.,action,Action
256_4,256,4,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,By 1970 the insurgents' control extended to all of Dhofar.,,No Event
256_5,256,5,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,The traditional sultan was deposed by his son in July 1970.,,No Event
256_6,256,6,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,"This was followed by a lull in the fighting, and the more liberal sultan was able to gain some tribal support.",,No Event
256_7,256,7,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,"After the British withdrawal from the Persian Gulf in 1971, the area was characterized by a power vacuum.",,No Event
256_8,256,8,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,Oman's independence was proclaimed at the end of 1971.,action,Action
256_9,256,9,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,"In 1972 the Omani forces, strengthened by British, Iranian, and Jordanian troops, along with financial aid and arms from Sa'udi Arabia and the United Arab Emirates, succeeded in turning the campaign in their favor.",action,Action
256_10,256,10,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,"The focal point of tension between Oman and South Yemen had been the latter's support to the insurgents, along with Iraq, both in training and in active participation in fighting.",,No Event
256_11,256,11,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,"Rights over the Kuria Muria Islands, located off the Dhofar coast, were also in dispute.",,No Event
256_12,256,12,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,"Clashes occurred on the Oman/South Yemen border in 1972, mainly as a result of an incursion into Dhofar by left-wing guerrillas operating from South Yemen.",action,Action
256_13,256,13,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,On 15 April 1973 Iran sent additional forces to Oman.,action,Action
256_14,256,14,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,On 18 November 1973 the Oman government announced that a military post had been attacked by South Yemen aircraft and that South Yemen forces were actively engaged in the fighting in Dhofar.,action,Action
256_15,256,15,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,"Oman's response, on 22 December, was a successful military campaign to free the Muscat-Salala road held by the rebels.",action,Action
256_16,256,16,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,Oman's growing economic strength had enabled it to purchase large quantities of military equipment and to expand the army.,,No Event
256_17,256,17,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,On 28 January 1975 it was reported that guerrilla supply lines from South Yemen had been blocked.,action,Action
256_18,256,18,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,The rebels were completely cut off from supplies by October.,action,Action
256_19,256,19,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,And by the end of 1975 the insurgents had been driven out of their last strongholds in Dhofar and had crossed into South Yemen.,action,Action
256_20,256,20,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,cease-fire,,No Event
256_21,256,21,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,"South Yemen and Oman signed a cease-fire on 11 March 1976, under the auspices of Saudi mediation.",action,Action
256_22,256,22,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,Kuwait had attempted to mediate and drew up a plan that eventually came to fruition under Saudi Arabias leadership.,,No Event
256_23,256,23,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,The plan was for Saudi Arabia to pay South Yemens bankrupt government $400 million over five years in exchange for a halt to South Yemens assistance to the rebels in Oman.,speech,Speech
256_24,256,24,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,This resulted in a South Yemeni and Saudi statement of mutual friendship on 10 March and the cease-fire with Oman on the following day.,action,Action
256_25,256,25,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,"In May 1974 the League of Arab States had created a conciliation commission that attempted to mediate, but without success.",speech,Speech
256_26,256,26,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,"An LAS proposal for an international force to replace the non-Arab troops was refused by the sultan, who was willing to welcome it only if the Arab force consented to fight alongside the existing forces.",speech,Speech
256_27,256,27,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,Oman received military assistance from the U.S.,action,Action
256_28,256,28,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,"As South Yemen's relations with the Soviet bloc improved, the USSR increased arms supplies to the rebels.",action,Action
256_29,256,29,CRISNO 256 OMAN-SOUTH YEMEN,OMAN-SOUTH YEMEN,The UN was not involved in this crisis.,,No Event
223_1,223,1,CRISNO 223 CYPRUS II,CYPRUS II,"Another crisis over the Mediterranean island-state, among Turkey, Greece, and Cyprus, broke out on 15 November and ended on 4 December 1967.",,No Event
223_2,223,2,CRISNO 223 CYPRUS II,CYPRUS II,The cease-fire of August 1964 was breached in 1967 in a clash between Turkish-Cypriot and Greek-Cypriot forces.,action,Action
223_3,223,3,CRISNO 223 CYPRUS II,CYPRUS II,The crisis trigger for Turkey was an attack by the Greek-Cypriot National Guard against two Turkish-Cypriot villages on 15 November 1967.,thought,Thought
