source_id,source_row,source_sentiment,source_balanced_train,text,gt_pro_womens_march
wm_12436,12436,1.0,0.0,Anyone talking negatively about #WomensMarch needs a reality check on freedom of speech. The ability to protest makes this country great.,1
wm_12437,12437,1.0,0.0,Check out 1975 Planet of the Apes - A Mysterious Lead - PSA 5 (EX) https://t.co/VzFHWxCkxw via @eBay #WomensMarch,1
wm_12438,12438,1.0,0.0,RT @laughterhopesok: For Jonathan Chait https://t.co/cGYKGCMbGW,1
wm_12439,12439,1.0,1.0,"RT @force0flauren: we are stronger womans, and nobody can bring us down @LaurenJauregui #WomensMarch https://t.co/CGioSXJgte",1
wm_12440,12440,0.0,0.0,The war on women's reproductive rights has escalated: Paul Ryan: GOP will defund Planned Parenthood: https://t.co/K86KWmuqvW #WomensMarch,1
wm_12441,12441,1.0,0.0,Ask @womensmarch for all the details! https://t.co/FA6hRUcohV,1
wm_12442,12442,0.0,1.0,Save for future arguments https://t.co/gfNBzGcPG7,1
wm_12443,12443,1.0,0.0,"Loved .@VanJones68 today at the #WomensMarch: \When it gets harder to love, we love harder.\"" Amen. #LoveTrumpsHate https://t.co/RG48xsPTcv""",1
wm_12444,12444,0.0,1.0,And proudly ignore their abuse of woman and gays! #progress #WomensMarchOnWashington https://t.co/mf0LJWyHRs,0
wm_12445,12445,0.0,1.0,RT @Dbargen: Obvious course of action: Destroy their windows! #womensmarch #MAGA #KAG #TCOT #LNYHBT #DrainTheSwamp #BuildTheWall https://t.…,0
wm_12446,12446,0.0,1.0,Look at these violent protesters. #womensmarchonwashington #womensmarch https://t.co/2g1KqEqGOa,0
wm_12447,12447,0.0,1.0,"i hope your big mouth realizes that without protests and marches like this back then, you wouldn't even have your job. https://t.co/pS8v3Y68C2",1
wm_12448,12448,0.0,0.0,Seems like Trump grabbed a vagina dentata. \n#womensmarch,1
wm_12449,12449,1.0,1.0,"Watching the comment section on the #womensmarch, and having to pick my jaw up off the ground at the same time . Just wow.",1
wm_12450,12450,0.0,1.0,#womensmarch this is what their houses look like. Fuckiing slobs https://t.co/NXGQVaxOkR,0
wm_12451,12451,1.0,0.0,Proud of everyone marching today. Even prouder to have 2 family members on location in D.C. #WomensMarch,1
wm_12452,12452,0.0,0.0,"#WomensMarch Sandi Toksvig: \I don't think pay should be based on penises\"" https://t.co/NaCrNd1NCZ""",1
wm_12453,12453,0.0,0.0,THIS JUST SO SUCKS. Another erasure of the most qualified candidate. By Berniebots. https://t.co/VCFiAPxIQJ,1
wm_12454,12454,1.0,0.0,"RT @James_Barragan: A #WomensMarch in Barcelona, Spain. Austin's own @lmbenav was on the scene earlier today https://t.co/sRTjEe4aM6",1
wm_12455,12455,1.0,0.0,Respect and deserve respect. #Equality #WomensMarch,1
wm_12456,12456,0.0,0.0,No phone service at the #Boston @womensmarch. Pictures to come later.,1
wm_12457,12457,1.0,0.0,"RT @blkkcatt: #WhyIMarch -for both my Daughter's Futures, 2 defend LGBTQ Rights🌈, Womans Rights💁, Rights 4 POC 👧🏾 Right 2 Peaceful Protest✊…",1
wm_12458,12458,1.0,0.0,Dear @Women - proud of you dawg #WomensMarch,1
wm_12459,12459,1.0,0.0,"🙅🏻💪🏼👊🏼Go Sisters! #womensmarch #la @ Los Angeles, California https://t.co/rK4E0FtxBf",1
wm_12460,12460,1.0,0.0,Loving this sea of pink! 💪🏻💪🏼💪🏽💪🏾💪🏿💕 . \n. \n. \n#denver #pussyhat #womensmarch #womensmarchondenver… https://t.co/QPjGxm2kkc,1
wm_12461,12461,1.0,1.0,"Places with the most diversity, aka where everyone wants to visit/live, represented the most #notcoincidental https://t.co/RJ9nDnPfRx",1
wm_12462,12462,0.0,0.0,Not today tammy https://t.co/ypm6ODvIls,1
wm_12463,12463,1.0,0.0,Fight like a Girl today! ✊🏻✊🏻 #WomensMarch #WomensMarchOnWashington https://t.co/mjAD0XNWzQ,1
wm_12464,12464,1.0,0.0,RT @robyns323: Still waiting ... https://t.co/8CfO1C3uKg,1
wm_12465,12465,1.0,0.0,@Bonfire @womensmarch Ok. Hope I get them by tomorrow.,1
wm_12466,12466,0.0,1.0,RT @BillyBaldwin: You don't only support Trump if you voted 4 him. \n \nIf you don't take action or you remain silent... that is support 4 Trum…,0
wm_12467,12467,0.0,1.0,Don't hold your breath. #WomensMarch https://t.co/feulJ1dgjh,0
wm_12468,12468,1.0,1.0,RT @bdixieleigh: Pretty amazing guys I'd say!!! https://t.co/abn72aa63l,1
wm_12469,12469,1.0,0.0,Buses full of women &gt; Binders full of women #WomensMarch #Washington #dc #mwm17 #MarchOnWashington,1
wm_12470,12470,1.0,0.0,Trump draws much smaller inaugural crowd🇺🇸🌠@womensmarch We are a lot bigger than you. @SenateRPC Remember that. @CNN https://t.co/uRLjVrqf2G,1
wm_12471,12471,1.0,0.0,"New York These Days: Women's March (January 21st, 2017) https://t.co/hDHudt5OMz via @Newyorcanka17 \n#WomensMarch #nycwomensmarch #womenpower",1
wm_12472,12472,1.0,0.0,RT @ChiefFabulous: FYI: We the people ARE USA! We elected @realDonaldTrump and he is OUR POTUS! https://t.co/bwBuAHHLwp,1
wm_12473,12473,1.0,0.0,@skellygirl79 @TerriC324 @seanspicer @nbcsnl \n#snl u need 2 royalty to #potus45 \n#Inauguration \n#WomensMarchOnWashington \n#womensmarch,1
wm_12474,12474,0.0,0.0,"RT @BuzzEdition: Oops @realDonaldTrump sorry, did not mean to retweet this pic. You should have scheduled @POTUS inauguration on 1-21-17 du…",1
wm_12475,12475,1.0,1.0,"RT @AmericxnSaint: It's crazy we go from massive protests against the hijab for women's rights, and now we have protests celebrating them 😑…",0
wm_12476,12476,0.0,0.0,If you think this bitch has a point unfollow me. Because you clearly don't understand why we have and need to be doing this. https://t.co/i1gMGsrHI1,1
wm_12477,12477,0.0,0.0,"@omearan @odetteroulette @KMalacara @womensmarch @FBI So, we don't need the Bros. We need justice.",1
wm_12478,12478,0.0,1.0,You only need to look at the way idiots like @piersmorgan are trying to belittle &amp; patronise #WomensMarch to understand the anger,1
wm_12479,12479,1.0,0.0,"RT @WPGC: \This is what democracy looks like,\"" chanted crowds at the @womensmarch on Washington today 🇺🇸🙌🏻 https://t.co/8rzW0eban7""",1
wm_12480,12480,1.0,0.0,RT @laaurencampagna: Obviously the best sign. #WomensMarch https://t.co/h6KXXpV7tN,1
wm_12481,12481,0.0,1.0,That's always the way. We clean up the trash leftists leave behind all the time. https://t.co/oC4kpDDFQg,0
wm_12482,12482,1.0,1.0,RT @jooney_13: Wish I could've gone to the #WomensMarch today. So proud. Photo by @kellykuwitzky https://t.co/NpLSQXTxCG,1
wm_12483,12483,0.0,1.0,"#WomensMarch So, #Hillary's love for rich white women's rights was overcome by her hatred for poor women &amp; women of other races? #NoShow https://t.co/KNFJZQGR6n",0
wm_12484,12484,1.0,0.0,Sign spotted at Seattle WomensMarch Womxns March Seattle via Jen Briggs &gt;&gt; https://t.co/kdqYx5Ct1V,1
wm_12485,12485,1.0,0.0,RT @GavinQuinney: Greetings from France. #WomensMarch #womensmarchlondon #Womensmarchparis via @_youhadonejob1 https://t.co/rwnzJp4VEA,1
wm_12486,12486,1.0,0.0,"RT @earthandurban: Proud to have marched alongside so many others in the name of justice, truth, climate, &amp; democracy. This is just the beg…",1
wm_12487,12487,1.0,1.0,ALL OF MY FUCKING IDOLS ARE THERE AND I COULDNT BE MORE FUCKING PROUD 💁🏻💁🏼💁🏽💁🏾💁🏿💛💚💜💙❤️ #WomensMarch,1
wm_12488,12488,0.0,0.0,"RT @amnestyusa: In #ObamaFarewell speech, @POTUS cites Atticus Finch from “To Kill a Mockingbird” reminding us to put ourselves in other pe…",1
wm_12489,12489,1.0,0.0,RT @theMadhatKat: Remember #WomensMarch on January 21st! \nWomen's health deserves the same considerations as every1 else's. \n#BirthControl ≠…,1
wm_12490,12490,0.0,1.0,Correction: @seanspicer spent first #PressBriefing LYING to the #USA &amp; world over #Inauguration crowd size-think about that.#womensmarch https://t.co/JgPWUHgHf3,1
wm_12491,12491,0.0,1.0,Organizer of #WomensMarch supports sharia &amp; has ties to Hamas. Now you know why they didn't march on Saudi embassy. .@PrisonPlanet: #MAGA https://t.co/dLLVlrxTrV,0
wm_12492,12492,1.0,0.0,"RT @PlunkettCiara: This, by @ladieswhodesign, speaks far more that a thousand words. \n#WomensMarch \n#GeneralOrgana \n#EqualityforAll https:/…",1
wm_12493,12493,1.0,1.0,RT @Chrishell7: Very proud moment for women today!! We are unstoppable together and united! #WomensMarch,1
wm_12494,12494,0.0,0.0,Sharia Law is in 🇺🇸already \nWake-up 🇺🇸 RESIST Sharia Law \nOnly 22 states blocked Sharia Law. \nCHECK YOUR State🇺🇸 https://t.co/k0XPNxNSk5,1
wm_12495,12495,0.0,0.0,⚡️ “Hillary ruled #WomensMarch” by @HillYes1 \n \nhttps://t.co/qmazmb4M0B,1
wm_12496,12496,1.0,0.0,"@CNN Easy definition, it was a March for all rights and equality, led by women. #WomensMarch",1
wm_12497,12497,1.0,0.0,RT @CaitrionaPerry: Thousands of people already in the National Mall for the #DC #WomensMarch and they keep coming from all directions. @rt…,1
wm_12498,12498,1.0,0.0,Hollywood’s fierce feminist contingent turned out in full force for the #womensmarch. https://t.co/hhxTMGGANK,1
wm_12499,12499,0.0,1.0,Just a couple of liberal wussies ! https://t.co/YppMUAfW0D,0
wm_12500,12500,0.0,1.0,man those women make vaginas an ugly thing god should take away their vaginas they don't need them https://t.co/mxdleLbeQf,0
wm_12501,12501,1.0,0.0,"I can't wait to here trump say, if you flip the photo you can see how popular I am. https://t.co/V9LlDKNKHi",1
wm_12502,12502,1.0,0.0,@KhaairMorrison @womensmarch @Zendaya Thank you,1
wm_12503,12503,1.0,0.0,RT @AishaS: Everyone knew if was going to be big. No one expected THIS big. Millions across this great country roared. #WomensMarch,1
wm_12504,12504,1.0,0.0,"RT @Blackjelloshots: If the #Inauguration looked like 'a million and a half' people, then the #WomensMarch must look like well over 10 mill…",1
wm_12505,12505,1.0,1.0,RT @SameliasH: VIDEO : Trump Supporter Cleans Up After #WomensMarch Protesters TRASH the Environment https://t.co/B49hYRSkSl,0
wm_12506,12506,1.0,1.0,Scroll through this thread - see the size of these amazing protests/rallys around the world. #UnitedAgainstHate #WomensMarch https://t.co/z1tKgU37EO,1
wm_12507,12507,1.0,0.0,RT @LanaCandice87: I'm so happy that @BauervanStraten and @LanaParrilla attented to #WomensMarch in Los Angeles together. https://t.co/kCM…,1
wm_12510,12510,1.0,0.0,RT @ParlStreet: Our leadership team with @ToffTalks @KateBaldwin18 @iammaeve @ClareHilley #WOI17 #WomensMarch https://t.co/iT8CqRoOvL,1
wm_12511,12511,1.0,0.0,"My friend Chris and I marched in the #WomensMarch in #Toronto today with around 60,000 other people. I was a dinosaur. https://t.co/JezzxjLwuw",1
wm_12512,12512,1.0,0.0,America's collective reaction to the past few days. #WomensMarch https://t.co/8ep4Wjmwuf,1
wm_12513,12513,0.0,0.0,MAGA nazis: Wow no 'Men's March on Washington'??????? This right here is why trump won 😤 \n \n#WomensMarch \n#ResistTrump,1
wm_12514,12514,1.0,0.0,"RT @ArmineYalnizyan: OK this does honour to Maya, and all the people who know protest doesn't fix much, but it beats silence. https://t.co/…",1
wm_12515,12515,1.0,1.0,"Nick, you've never been sexier. https://t.co/GYFHt8qvYb",1
wm_12516,12516,1.0,1.0,RT @womensmarchlon: It begins. We are the people and it is time to act. New Zealand begins this day of the worlds largest day of action. ht…,1
wm_12517,12517,0.0,1.0,"RT @ElissaSchappell: If a city protests and the world doesn't see photos of it, did it happen? \nHell yes it did. Kisses to Kodiak. #LetsSeet…",0
wm_12518,12518,1.0,0.0,FYI the #WomensMarch snapchat story is still live. It's the best story I've EVER SEEN. Watch it before it goes away!!! 💪👀 https://t.co/H7iRyV1s88,1
wm_12519,12519,1.0,0.0,Here was my major takeway from #WomensMarch : you should no longer be afraid to speak up. The world has your back.,1
wm_12520,12520,0.0,0.0,SCORE! THATS IT! COCK ROACHES RUNNING WHEN LIGHTS COME ON https://t.co/LyHzYBuwVz,1
wm_12521,12521,1.0,0.0,weMake her #Paint herFace &amp; #Dance \nF sheWont b a #Slave weSay sheDont #Love us \nF shez #Real weSay shezTrying 2b a #Man \n#Lennon \n#WomensMarch https://t.co/IwbzfpEZzL,1
wm_12522,12522,1.0,0.0,Full credit to @LaurenBrownMD for the sign idea. 🙌🏼 #WomensMarch https://t.co/swVU77tYsP,1
wm_12523,12523,1.0,0.0,"RT @MENDESMlLES: Watching all the videos from the march gave me the chills. Men, women, and children fighting for equality is so inspiring…",1
wm_12524,12524,1.0,0.0,"RT @AMc: E holding up her kitty in solidarity. Because no one will tell my daughter what she can't do, especially POTUS. #WomensMarch https…",1
wm_12525,12525,0.0,1.0,"RT @AJentleson: If Fox is your primary source of news, you are being spoon-fed by a state propaganda organ. https://t.co/CsSHe2Sac2",1
wm_12526,12526,1.0,0.0,RT @ashleymayer: I had too much fun with these #WomensMarch https://t.co/Jc0FwcrADn,1
wm_12527,12527,1.0,0.0,600 marches. 3+ million people. Hear us roar. #March https://t.co/x0dk1kWVYP,1
wm_12532,12532,1.0,1.0,"San Francisco showed up! ... and even in the rain, we made our voices heard. Because WE ARE ONE ✊🏻 ❤️ #WomensMarch #WeAreOne https://t.co/vqL8aviIEd",1
wm_12533,12533,1.0,0.0,"You were AMAZING today @AshleyJudd - inspiring, impassioned &amp; LOUD! The entire WORLD thanks you Ms Judd...THANK YOU! #WomensMarch 👏👏👏😘😘",1
wm_12534,12534,1.0,0.0,With my new friends #womensmarch https://t.co/hEAJF7DnE1,1
wm_12535,12535,1.0,0.0,Loved these Very British Women signs 😁✊🏼#WomensMarch https://t.co/4Uu2scjZc4,1
wm_12536,12536,0.0,0.0,#WhyIMarch to let the world know that we do not support him,1
wm_12537,12537,1.0,0.0,Why did I march ? For the daughter I might have one day #whyImarched #WomensMarch #WomensMarchOnWashington #WorldWideWomensMarch,1
wm_12538,12538,1.0,0.0,How to get involved: https://t.co/uibABfEugZ,1
wm_12539,12539,1.0,0.0,My sister is in the crowd. Wish I could be there with her. 👭✊🏻✊🏻 https://t.co/rVRlGe7kYI,1
wm_12540,12540,1.0,0.0,Well if you insist #WomensMarch https://t.co/iebPUpp03I,1
wm_12541,12541,1.0,1.0,The iconic MC Debra https://t.co/gIdK0fnzFn,1
wm_12542,12542,0.0,1.0,RT @exposes_racism: #WhyWeMarch to bring awareness to CHILD brides like this 15 YEAR OLD who was TORTURED for 6 months! #anonymous #WomensM…,0
wm_12543,12543,1.0,0.0,RT @PopCrave: Demi Lovato and Brandy took a selfie during the #WomensMarch and they both look STUNNING! 😍 https://t.co/F1gURsgHMs,1
wm_12544,12544,1.0,1.0,RT @oz_bandicoot: I'll be marching with unionists in Canberra. #WomensMarch #womensmarchcbr #ausunions @NTEUACT https://t.co/uhxAzDfkl5,1
wm_12545,12545,0.0,0.0,RT @drewerig: Because of course we need men to explain to us what the #WomensMarch was about. Jesus Christ. #mansplaining https://t.co/dxzt…,1
wm_12546,12546,0.0,1.0,"RT @bob_owens: Like all leftists before them, #womensmarch talked about the environment, then trashed it. Disgusting hypocrisy is their onl…",0
wm_12547,12547,0.0,0.0,RT @RealGabbyR: SHE WINS. THE WHOLE DAMN THING. #WomensMarch #TheMarchContinues https://t.co/ZnwwcSVX7k,1
wm_12548,12548,1.0,1.0,Seeing images from #WomensMarch makes me wanna HOLLA! 🙌🏻❤️Never have I let my gender stopped me from succeeding. And never will I. \n#Equality https://t.co/5z2trqci4C,1
wm_12549,12549,1.0,0.0,RT @lizbissonette: Favorite signs from today. #WomensMarch https://t.co/KDF1bn8ksu,1
wm_12550,12550,0.0,1.0,"#WomensMarch If she was Muslim, @SecretService @FBI would've arrested her. Why the preference?In the name of equality she should be Arrested https://t.co/JxnDSuEOtN",0
wm_12551,12551,1.0,0.0,"RT @NatashaCaruana: The best round up of #WomensMarch #photographs across the globe via @nytimes #immense New Zealand, Nairobi to US... htt…",1
wm_12552,12552,1.0,0.0,.@WenonahHauter on #WhyIMarch: #WomensMarch on Washington is Just the Beginning https://t.co/cFSuRyxnnS,1
wm_12553,12553,1.0,0.0,So proud to have participated in @BosWomensMarch. Today was a historic day. Now to keep the movement going! #womensmarch #boswomensmarch,1
wm_12554,12554,1.0,0.0,RT @nwillow9: #WomensMarch I appreciate as a American all the support we are getting around the world. please keep speaking up. Keep the pr…,1
wm_12555,12555,1.0,0.0,RT @JMN: i learned more about being queer in my life from women than anyone else #WomensMarch,1
wm_12556,12556,1.0,1.0,We made history at #womensmarch. Now it’s time to make our voices heard. First up: send a postcard to your Senators https://t.co/aa1DY0wP2X,1
wm_12557,12557,1.0,0.0,@HillaryClinton &lt;--YOU are my inspiration for marching. Thank you!!! #whyIMarched I will forever shout #StillWithHER #Resist #WomensMarch,1
wm_12558,12558,1.0,0.0,#womensmarch. #Womensmarchlv Keep the inspiration going. #VoiceProud #IndividualAsYou https://t.co/YybnSZVp4L,1
wm_12559,12559,0.0,1.0,#LiberalLogic is a Total mental disorder. Watch as the freak show @ #WomensMarch rolls on with Americas Highly educated😂#Education https://t.co/GawASrHNUQ,0
wm_12560,12560,1.0,0.0,"RT @texyellowdogdem: From reports from my family in DC going to #WomensMarch, there are so many people going on the DC Metro to the march,…",1
wm_12561,12561,1.0,0.0,RT @ALLIE_LONG: Haha I think you are missing the point Tomi 🙃😩😂 https://t.co/WLbP4KJTok,1
wm_12562,12562,1.0,0.0,@SheWhoVotes Wear Hillary and gather like minded and do what Hillary would do!! Keep fierce on hand ! @womensmarch,1
wm_12563,12563,1.0,0.0,Taking space today. #womensmarchonwashington #winnipeg #womensmarch @ Portage Place https://t.co/xK2MxuYfup,1
wm_12566,12566,1.0,1.0,"\n\""He's orange he's gross he lost the popular vote\""""",1
wm_12567,12567,0.0,1.0,"RT @metronewspaper: Daughters of immigrants at #WomensMarch in SJ. \We're here for our families, we fear for their safety under this new ad…""",1
wm_12568,12568,0.0,0.0,"It is never, ever OK to hit a woman. Real men don't hit women. https://t.co/YwDpT7VwNh",1
wm_12569,12569,1.0,0.0,These must be the crowds that Press Secretary #SeanSpicer was describing. #SpicerFacts #WomensMarch https://t.co/9WJD4EbYyT,1
