source_id,source_split,source_row,source_dataset,source_target_mention,text,gt_stance_toward_trump
trump_train_2642,train,2642,Kawintiranon,0.0,@USER there is no line they will not cross. #votebluetosaveamerica #votebidenharris2020 #voteblue #votebluenomatterwho,Oppose
trump_train_2643,train,2643,mtsd,1.0,#HillaryClinton new batch of emails due today NO SHOW never turned them in IMAGINE THAT TRUTH IS COMING TO LIGHT #VOTETRUMP #Trump2016,Support
trump_train_2644,train,2644,mtsd,1.0,Isn't voting for #DonaldTrump b/c he shoots off his mouth similar 2 voting 4 #BarackObama b/c he's black or #HIllaryClinton b/c she's a she?,Oppose
trump_train_2645,train,2645,mtsd,1.0,"#BernieSanders is true to his word. Take a look through his past, he's not changing his views like #HillaryClinton or #DonaldTrump are 💯💯💯",Oppose
trump_train_2646,train,2646,Kawintiranon,1.0,@USER nope...its trump himself!! 🧐\nhe wants everyone to look into how these tax laws got passed...and who was in office for the last 47 yrs while these were in effect? that'd be biden letting the rich get off!😜\ntrump = anonymous source.😆😆 HTTP,Support
trump_train_2647,train,2647,Titling,1.0,@brianklaas @LizardG What a poor excuse to leave he has been waiting for anything to make a grand exit Trump will now go after his pill popping company,Support
trump_train_2648,train,2648,Kawintiranon,0.0,behind their fake #democratic agenda. this was the plan all along. it’s real it’s happening and don’t think for a minute that these fifty united states couldn’t get thrust into another civil war. the name of the game is the same! freedom versus tyranny,Neutral
trump_train_2649,train,2649,Kawintiranon,1.0,"when i see people wear their #maga hats and #womenfortrump tees, it may as well say ”i’m a racist,” because that’s what it all really means.",Oppose
trump_test_1,test,1,semeval,1.0,@realDonaldTrump I like Mexicans who come to US legally. #IStandWithTrump,Support
trump_test_2,test,2,semeval,1.0,RT @AhmedtheBanker: Let's not forget @realDonaldTrump lost money running a casino.,Oppose
trump_test_3,test,3,semeval,1.0,"@realDonaldTrump did not apply to immigrants one of the trade basis, WIN TO WIN. Ignorance can not be excuse",Neutral
trump_test_4,test,4,semeval,1.0,Been slacking on my @realDonaldTrump retweets.. had some catching up to do .. #Trumpforpresident,Support
trump_test_5,test,5,semeval,1.0,And how many #latinos enemies you gained in 1 week? 50 million!! @realDonaldTrump,Oppose
trump_test_6,test,6,semeval,1.0,Trump Tower is not on fire. It is The Avery building. The only Trump fire is the one that I hand out when #YoureFired #TrumpRules,Support
trump_test_7,test,7,semeval,1.0,"For the record, as a #Latino, (#Peruvian to be specific), let me state the obvious: #FuckTrump",Oppose
trump_test_8,test,8,semeval,1.0,@ForQ2 I guess @realDonaldTrump really doesnt like or respect any politicians. .I respect him even more for that.,Support
trump_test_9,test,9,semeval,1.0,"RT @bdckool: .@realDonaldTrump Of you can do for America what you did for your businesses, you will secure my vote.",Support
trump_test_10,test,10,semeval,1.0,@realDonaldTrump I feel the train is gaining steam.,Support
trump_test_11,test,11,semeval,1.0,@politico is there anybody more sue happy than this fool? #trump #lawsuitabuse,Oppose
trump_test_12,test,12,semeval,1.0,Kudos to Donald Trump for telling off NBC. The media HATES the GOP'S & will do ANYTHING to destroy them. #NBC #mediaatfault,Support
trump_test_13,test,13,semeval,1.0,"Really #DonaldTrump, all Mexican people are rapists, but you assume SOME are good people... #IdiotNation #facepalm",Oppose
trump_test_14,test,14,semeval,1.0,Donald Trump needs to stop embarrassing himself. Racist assholes....,Oppose
trump_test_15,test,15,semeval,0.0,Hey @MayorGregor thanks for letting a racist bigot build a giant tower with his name on it downtown. Real proud of ya.,Oppose
trump_test_16,test,16,semeval,1.0,Donald Trump is the man lets get this man in the White House!!!,Support
trump_test_17,test,17,semeval,0.0,". @SenatorKitchen @nbc how deeply offensive such comments are not only to Mexican-Americans, but Latino Americans in general.",Oppose
trump_test_18,test,18,semeval,1.0,Mr. @realDonaldTrump I appreciate you standing your ground as you've done. I can say I've never felt better about voting.,Support
trump_test_19,test,19,semeval,1.0,@realDonaldTrump Really? The perfect definition of ignorance... The perfect example of someone who does not know reality...,Oppose
trump_test_20,test,20,semeval,1.0,"@realDonaldTrump just so you know White people have more of a \Rapist\"" title, than Hispanics. #NotBeingRasist #DoResearch""",Oppose
trump_test_21,test,21,semeval,0.0,"@mdsbarry ILLEGAL ALIENS come to US collect welfare and social security, its time to #MakeAmericaGreatAgain SECURE OUR BORDERS",Support
trump_test_22,test,22,semeval,1.0,If you think it's fine American car companies send jobs to Mexico while we pay for their welfare you must hate @realDonaldTrump,Oppose
trump_test_23,test,23,semeval,1.0,What's @realDonaldTrump wife's Twitter handle? I need to ask her if his balls are made of brass...I'm certain they are. #NoHomo,Support
trump_test_24,test,24,semeval,1.0,"Gotta love everyone disliking @realDonaldTrump because he actually makes sense, and may even bring the country back to normal",Support
trump_test_25,test,25,semeval,0.0,"The #Obama Presidency: Has There Ever a Point in Time When He HASN'T Been Lying to #WeThePeople? RE: The \Liar-in-Chief""",Support
trump_test_26,test,26,semeval,1.0,I just cancelled my reservation at the Trump hotel in Las Vegas. I hope like minded people intolerant of bigots do the same,Oppose
trump_test_27,test,27,semeval,0.0,Why are free market conservatives behind a multiple bankruptcy candidate who wears makeup. Gives us real conservatives a bad name,Oppose
trump_test_28,test,28,semeval,1.0,Left-wing media trying to silence @realDonaldTrump? HAHAHA Keep trying! Trump is NOT a career politician & he won't be bought!,Support
trump_test_29,test,29,semeval,1.0,@gbennettpost @jamiedupree No #asstards! America is dumping you! Trump's gonna put your dicks in the dirt!,Support
trump_test_30,test,30,semeval,0.0,@Lrihendry your just as ignorant as,Neutral
trump_test_31,test,31,semeval,0.0,DID YOU KNOW that the U.S Constitution is now under full pledge attack by the Obama tyrant administration? #WethePeople,Support
trump_test_32,test,32,semeval,1.0,@TPM @realDonaldTrump this is what happens when you open your big mouth. You're out of luck for 2016 at this rate. #Univision,Oppose
trump_test_33,test,33,semeval,0.0,And this dude wants to be potus #FOH,Oppose
trump_test_34,test,34,semeval,0.0,I hope every Billionaire learned their lesson bout talking sh%t about Mexicans! Do it in your golf clubs NOT on TV!,Oppose
trump_test_35,test,35,semeval,0.0,@hamltonb026 that's the last thing I'm doing. I'm suggesting that liberals are the reason it is the issue it is today,Neutral
trump_test_36,test,36,semeval,0.0,#ProgressiveCommandment:Criminals need short sentences & cushy jails in order to rehabilitate them!#tcot @ericbolling #Greta,Support
trump_test_37,test,37,semeval,1.0,It's truly amazing just how many people Donald Trump is making complete & utter fools of. Gotta love it :) #MurderersAndRapists,Support
trump_test_38,test,38,semeval,1.0,I'm voting for Donald Trump !,Support
trump_test_39,test,39,semeval,0.0,"Spine, I would like for you to meet the Republican Party.",Neutral
trump_test_40,test,40,semeval,0.0,If @Macys wants to try to stall this country's progress that's their prerogative but I'm done shopping there #BadBusiness,Neutral
trump_test_41,test,41,semeval,1.0,@realDonaldTrump @LadyPatriot777 @Macys lousy merchandise made in China !!!!!!!,Support
trump_test_42,test,42,semeval,1.0,GOP candidate predictions? America decides to play the Trump card and go with the man with the plan.,Support
trump_test_43,test,43,semeval,1.0,"If there was such a thing as the \American\"" Hitler. Donald Trump would probably be that guy. #nationalism""",Oppose
trump_test_44,test,44,semeval,1.0,"#PrezTrump had a great week, he's the BIG news story, mission accomplished. #tcot #TeaParty",Support
trump_test_45,test,45,semeval,1.0,"The way @realDonaldTrump is taking flak, he must be over the target.",Support
trump_test_46,test,46,semeval,1.0,@realDonaldTrump had a point and one the liberal media won't dare come close to! We have a fragile and wide open border!,Support
trump_test_47,test,47,semeval,1.0,"@realDonaldTrump people are scared to hear the truth and that's why they fear you. If you don't tell it like it is, no one will.",Support
trump_test_48,test,48,semeval,1.0,GRATE TWO SEE @realDonaldTrump GET TUFF ON BOARDER CONTROL! HAS MY VOTE IN 2016! #TCOT #ILLEGALSSTOLEJOBS,Support
trump_test_49,test,49,semeval,1.0,@realDonaldTrump Any more campaign stops in Chicago anytime soon? Good luck!,Support
trump_test_50,test,50,semeval,1.0,Thanks to @realDonaldTrump our Hispanic community finally has woken up from the dead! #GovernmentAndPolitics #WhiteHouse,Support
trump_test_51,test,51,semeval,1.0,I nominate Donald Trump for the new ambassador to Mexico. #Mexico #Tacos,Neutral
trump_test_52,test,52,semeval,1.0,@marcorubio . Adios for your comments about @realDonaldTrump .. You are a disappointment.,Support
trump_test_53,test,53,semeval,1.0,"#DanaPerino is getting more snitful by the minute. Says Trump isn't believable, can't win. Hide&watch! #MakeAmericaGreatAgain",Support
trump_test_54,test,54,semeval,0.0,@tommyhubb @JonathanHoenig Obama sees everything through an anti-Colonial prism.Every move he makes degrades our nation.#Cashinin,Neutral
trump_test_55,test,55,semeval,1.0,@HnstyNgov @FoxBusiness @realDonaldTrump Meanwhile no Democrat running has given anyone anywhere a job. Other Repubs just as bad.,Support
trump_test_56,test,56,semeval,1.0,"@UPROXX good,, trumps speaking of illrgal immigrants,,, its her loss",Support
trump_test_57,test,57,semeval,1.0,Donald Trump stays roasting on Twitter,Support
trump_test_58,test,58,semeval,1.0,Donald Trump is only saying what ALL the other 2016 GOP Presidential candidates are thinking! Bad things!! #GOP #Trump #POTUS,Oppose
trump_test_59,test,59,semeval,0.0,"Another Reagan the last thing we need! The #FatherofAmnesty rewarded 3m criminals, displaced 1.9m in workforce! @DaGodfather907",Neutral
trump_test_60,test,60,semeval,1.0,@realDonaldTrump You are absolutely right on the border! Bush and company are afraid to address it! #MakeAmericaGreatAgain,Support
trump_test_61,test,61,semeval,1.0,@NachoQuesado @kevinsnebula @iconogasmic @Anarkitteh @alaindebotton Your Fired! #yourfired #UpWithTrump,Oppose
trump_test_62,test,62,semeval,1.0,@realDonaldTrump Just registered to Vote Today so I can contribute to help #MakeAmericaGreatAgain #Honesty,Support
trump_test_63,test,63,semeval,1.0,@JebBush and @marcorubio cannot speak their minds b/c they are paid 2 keep things pc. @realDonaldTrump ANSWERS TO NO ONE!,Support
trump_test_64,test,64,semeval,1.0,"If a liberal brings up Immigration, hit em with the \TRUMP\"" card! #trumpforpresident #Trump #tcot""",Support
trump_test_65,test,65,semeval,1.0,#greta Trump is absolutely on fire right now! He is a good man with a great family. He is the medicine this country needs!,Support
trump_test_66,test,66,semeval,1.0,"Unlike Obama, @realDonaldTrump doesn't need a teleprompter.",Support
trump_test_67,test,67,semeval,1.0,@_George_Lopez__ says there may be enough AMERICAN Racists to Elect Trump as President. I think he's right. Take back America,Oppose
trump_test_68,test,68,semeval,1.0,@realDonaldTrump I hope and pray you get the nomination. America needs a man with a backbone! And one that can't be bought!,Support
trump_test_69,test,69,semeval,1.0,"@mailandguardian There goes the Latino vote, Donald Dumb!!",Oppose
trump_test_70,test,70,semeval,1.0,"We are now witnessing possibly the most disastrous attempt to run for presidency ever, courtesy of @realDonaldTrump #Fail",Oppose
trump_test_71,test,71,semeval,1.0,@realDonaldTrump is the most repulsive narcissist on the planet.,Oppose
trump_test_72,test,72,semeval,1.0,@realDonaldTrump Stay the course! You can win! The USA needs your leadership and competence!,Support
trump_test_73,test,73,semeval,1.0,Donald Trump is the man of all men,Support
trump_test_74,test,74,semeval,1.0,@GovernorPerry @realDonaldTrump not true Perry! Don't count on me or anyone in my family for a vote. You need to stop being PC.,Support
trump_test_75,test,75,semeval,1.0,@realDonaldTrump You have the heart of a lion! Let's make America great again!,Support
trump_test_76,test,76,semeval,0.0,@NBCNews political correctness is killing the country! The Don is telling the truth!,Support
trump_test_77,test,77,semeval,1.0,I want to know @realDonaldTrump's thoughts on the #NYSE issue. #finance,Neutral
trump_test_78,test,78,semeval,1.0,@ac360 @ananavarro @andersoncooper #AC360 HECK YEAH BOMB THE CRAP OUT OF #IRAQ & SEND IN PROS TO RUN OIL FIELDS! @realDonaldTrump,Support
trump_test_79,test,79,semeval,1.0,@andersoncooper #AC360 @ac360 @ananavarro < WHY IS YOUR HISPANIC LATINO ASS SAYING @realDonaldTrump SAID DISGRACEFUL THINGS?,Support
trump_test_80,test,80,semeval,1.0,Donald Trump please shut the eff up forever! To think I liked your men's suits at Macy's! You suck! #andersoncooper #CNN,Oppose
trump_test_81,test,81,semeval,0.0,I'm Fonald Frump and EVERYBODY THINKS YOU'RE AN IDIOT.forPresident,Oppose
trump_test_82,test,82,semeval,1.0,.@realDonaldTrump is the real deal folks. He tells the truth. Get used to it!,Support
trump_test_83,test,83,semeval,1.0,After every @realDonaldTrump interview I watch I get more pumped up for November 2016 when this country can be made great again.,Support
trump_test_84,test,84,semeval,1.0,"@Montel_Williams , ex 2bit talk show host, talking shit about @realDonaldTrump . Fuck off montel!! @cnn.",Support
trump_test_85,test,85,semeval,1.0,Why is the media giving the Donald so much airtime?The guy evades questions just like any other politician.Disaster. GOP trouble,Oppose
trump_test_86,test,86,semeval,1.0,@realDonaldTrump keep it up Mr Trump-when the Dems and Repubs are attacking-you know your doing it right! #MakeAmericaGreatAgain,Support
