source_fid,source_event_id,source_claim,source_claim_raw,text,gt_protest_claim
WESKU00020171006eda60001x,WESKU00020171006eda60001x_1,900.0,infrastructure,für den Erhalt des Geländes,Infrastructure
WESKU00020171007eda700076,WESKU00020171007eda700076_1,900.0,infrastructure,massive Bedenken gegen eine Bebauung,Infrastructure
WESKU00020171007eda700076,WESKU00020171007eda700076_1,900.0,infrastructure,zusätzlichen Verkehr,Infrastructure
WESKU00020171007eda700076,WESKU00020171007eda700076_1,900.0,infrastructure,Trinkwasserbrunnen,Infrastructure
WESKU00020160204ec2500019,WESKU00020160204ec2500019_1,900.0,infrastructure,"\""Keine zweite Schlachte, kein Ballermann\",Infrastructure
WESKU00020160220ec2l00012_SUN,WESKU00020160220ec2l00012_SUN_1,900.0,infrastructure,die Stadt solle leer stehende Gebäude in privatem Besitz beschlagnahmen und darin günstige Wohnungen für Geflüchtete und Geringverdiener anbieten,Infrastructure
SZ-20200307-SITEAE-525,SZ-20200307-SITEAE-525_1,900.0,infrastructure,gegen mögliche Verläufe der Neubaustrecke Dresden-Prag,Infrastructure
SZ-20200513-DZNVD-978,SZ-20200513-DZNVD-978_2,900.0,infrastructure,Auch die CG-Gruppe des Immobilienentwicklers Christoph Görner ist militanten Autonomen schon länger ein Dorn im Auge. Görner verwandelt das alte Technische Rathaus in der Prager Straße zu einem Wohnhaus mit fast 300 Wohnungen.,Infrastructure
SZ-20201019-BADSSS-328,SZ-20201019-BADSSS-328_1,900.0,infrastructure,kritisieren das Verhalten der Ablehnung zur konsequenten Nutzung als Wohnraum,Infrastructure
SZ-20201114-SVOBR-402,SZ-20201114-SVOBR-402_2,900.0,infrastructure,Erhalt des Sachsenbades,Infrastructure
SZ-20200115-TFGD-1255,SZ-20200115-TFGD-1255_1,900.0,infrastructure,"Unfall an der Reicker Straße, bei dem eine Radfahrerin ums Leben kam",Infrastructure
SZ-20200115-TFGD-1255,SZ-20200115-TFGD-1255_1,900.0,infrastructure,an im Straßenverkehr getötete Radfahrer erinnert,Infrastructure
SZ-20200115-TFGD-1255,SZ-20200115-TFGD-1255_2,900.0,infrastructure,keine Radwege,Infrastructure
SZ-20200115-TFGD-1255,SZ-20200115-TFGD-1255_2,900.0,infrastructure,mehr Verkehrssicherheit auf der Reicker Straße,Infrastructure
SZ-20200115-TFGD-1255,SZ-20200115-TFGD-1255_1,900.0,infrastructure,die Radfahrer sind nicht ausreichend geschützt,Infrastructure
SZ-20200123-SLDRU-966,SZ-20200123-SLDRU-966_1,900.0,infrastructure,mit dem Eigentümer der drei Villen an der Königsbrücker Straße 12 bis 16 ins Gespräch zu kommen,Infrastructure
SZ-20200123-SLDRU-966,SZ-20200123-SLDRU-966_1,900.0,infrastructure,Die drei Villen stehen seit vielen Jahren leer,Infrastructure
SZ-20200123-SLDRU-966,SZ-20200123-SLDRU-966_1,900.0,infrastructure,"Die Besetzer wollten eine Nutzungsübertragung erreichen, damit die Gebäude zum Wohnen und als Gemeinschaftsflächen, beispielsweise für Konzerte, genutzt werden können",Infrastructure
SZ-20200123-SLDRU-966,SZ-20200123-SLDRU-966_1,900.0,infrastructure,"eine Genehmigung zu erhalten, das Gelände nutzen zu dürfen",Infrastructure
SZ-20200123-SLDRU-966,SZ-20200123-SLDRU-966_2,900.0,infrastructure,Unterstützer fanden sich für die Besetzer,Infrastructure
SZ-20200123-SLDRU-966,SZ-20200123-SLDRU-966_1,900.0,infrastructure,"Fünf Tage lang hielten Besetzer drei Villen auf dem \""Putzi\""-Areal in Beschlag",Infrastructure
SZ-20200123-SLDRU-966,SZ-20200123-SLDRU-966_1,900.0,infrastructure,die Nutzung des Areals,Infrastructure
SZ-20200123-SLDRU-966,SZ-20200123-SLDRU-966_1,900.0,infrastructure,Es fehlen in Dresden bezahlbarer Wohnraum und gemeinschaftlich nutzbare Areale,Infrastructure
SZ-20200123-SLDRU-966,SZ-20200123-SLDRU-966_1,900.0,infrastructure,"Anderseits gibt es viele, mitunter seit Jahrzehnten leer stehende Gebäude",Infrastructure
SZ-20200306-RFBAH-672,SZ-20200306-RFBAH-672_1,900.0,infrastructure,"Löser fordert, dass das Gebäude saniert wird",Infrastructure
SZ-20200306-VBMDH-607,SZ-20200306-VBMDH-607_1,900.0,infrastructure,Fünf Neubauten will die Vonovia in dem Karree errichten. Sie sollen in den Hinterhöfen der bereits bestehenden Bebauung platziert werden - für die Mieter ein großes Ärgernis.,Infrastructure
SZ-20200314-IWSVS-570,SZ-20200314-IWSVS-570_1,900.0,infrastructure,für eine Wiederbelebung als Gesundheitsbad,Infrastructure
SZ-20200609-VBGUE-703,SZ-20200609-VBGUE-703_1,900.0,infrastructure,umstrittenes Bauprojekt,Infrastructure
SZ-20200707-DKMUS-806,SZ-20200707-DKMUS-806_1,900.0,infrastructure,wollen Badegäste den See im Dresdner Westen retten,Infrastructure
SZ-20200707-DKMUS-806,SZ-20200707-DKMUS-806_1,900.0,infrastructure,wollen ihren geliebten Stausee retten,Infrastructure
SZ-20200910-AFBRB-540,SZ-20200910-AFBRB-540_1,900.0,infrastructure,"Bürgerforum, das öffentlich die Zukunft des historischen Sachsenbades diskutiert",Infrastructure
SZ-20201105-SOEDM-539,SZ-20201105-SOEDM-539_1,900.0,infrastructure,Gegen den Abriss,Infrastructure
LEIPZ_20200501_DOMML_261,LEIPZ_20200501_DOMML_261_1,900.0,infrastructure,gegen Verdrängung und Wohnraumverknappung,Infrastructure
LEIPZ_20200528_SLWIA_71,LEIPZ_20200528_SLWIA_71_1,900.0,infrastructure,den Verfall der Gebäude kritisiert,Infrastructure
LEIPZ_20200528_SLWIA_71,LEIPZ_20200528_SLWIA_71_1,900.0,infrastructure,Mietenwahnsinn,Infrastructure
LEIPZ_20200611_AVACC_185,LEIPZ_20200611_AVACC_185_1,900.0,infrastructure,5000 Unterschriften für die „Arndtstraße“; Anwohner werben vor Ratssitzung für den Erhalt des Namens,Infrastructure
LEIPZ_20200704_KGRSH_571,LEIPZ_20200704_KGRSH_571_1,900.0,infrastructure,Auch die wirtschaftliche Bedeutung der Biker betonten,Infrastructure
LEIPZ_20200723_CH_342,LEIPZ_20200723_CH_342_1,900.0,infrastructure,gefährliche Abbiegesituationen entschärft,Infrastructure
LEIPZ_20200723_CH_342,LEIPZ_20200723_CH_342_1,900.0,infrastructure,Leben retten: Abbiegeunfälle verhindern,Infrastructure
LEIPZ_20200723_CH_342,LEIPZ_20200723_CH_342_1,900.0,infrastructure,Entschärfte Kreuzungen und Einfahrverbote,Infrastructure
LEIPZ_20200723_CH_342,LEIPZ_20200723_CH_342_1,900.0,infrastructure,Ampelphasen entkoppelt,Infrastructure
LEIPZ_20200723_CH_342,LEIPZ_20200723_CH_342_1,900.0,infrastructure,Einfahrverbote für LKW ohne Abbiegeassistenten,Infrastructure
LEIPZ_20200723_CH_342,LEIPZ_20200723_CH_342_1,900.0,infrastructure,soll die Stadt bei Neuanschaffungen von Lastwagen nur Modelle mit Abbiegeassistent beschaffen,Infrastructure
LEIPZ_20200723_CH_342,LEIPZ_20200723_CH_342_1,900.0,infrastructure,ältere LKW der Stadt sollen zeitnah nachgerüstet werden,Infrastructure
LEIPZ_20200821_MFSTO_395,LEIPZ_20200821_MFSTO_395_1,900.0,infrastructure,"die Rückeroberung des öffentlichen Raums und die Schaffung freier, nicht-kommerzieller Räume sowie das Aufzeigen von massivem Leerstand in unserer Stadt",Infrastructure
LEIPZ_20200821_MFSTO_395,LEIPZ_20200821_MFSTO_395_1,900.0,infrastructure,"kritisieren, dass das Haus seit 20 Jahren leer stehe, während Mieten steigen würden",Infrastructure
LEIPZ_20200821_MFSTO_395,LEIPZ_20200821_MFSTO_395_1,900.0,infrastructure,Verdrängungs- und Gentrifizierungseffekte,Infrastructure
LEIPZ_20200904_EZFUD_98,LEIPZ_20200904_EZFUD_98_1,900.0,infrastructure,Protest gegen Verdrängung und hohe Mieten,Infrastructure
LEIPZ_20200923_LWSLD_109,LEIPZ_20200923_LWSLD_109_1,900.0,infrastructure,gegen den umstrittenen Tunnelbau,Infrastructure
LEIPZ_20201018_TPSSA_314,LEIPZ_20201018_TPSSA_314_1,900.0,infrastructure,gegen hohe Mieten und Zwangsräumungen,Infrastructure
LEIPZ_20201018_TPSSA_314,LEIPZ_20201018_TPSSA_314_2,900.0,infrastructure,"Wir kritisieren das Verhalten der Ablehnung zur konsequenten Nutzung als Wohnraum und haben uns dazu entschlossen, das Haus bewohnbar zu machen und diese Problematik selbst in die Hand zu nehmen",Infrastructure
LEIPZ_20201214_NCRFD_158,LEIPZ_20201214_NCRFD_158_1,900.0,infrastructure,Verkehrswende,Infrastructure
LEIPZ_20201214_NCRFD_158,LEIPZ_20201214_NCRFD_158_2,900.0,infrastructure,Widerstand gegen die hessische A 49,Infrastructure
WESKU00020120611e86b000g4,WESKU00020120611e86b000g4_1,900.0,infrastructure,für mehr Sicherheit und Polizeipräsenz im Stadtteil,Infrastructure
WESKU00020150304eb340000x,WESKU00020150304eb340000x_1,900.0,infrastructure,"dass die Bevölkerung über einen Gesetzentwurf abstimmt, mit dem das Bündnis verschiedene Bauprojekte verhindern will",Infrastructure
StZ_20101122_BSBGM_551,StZ_20101122_BSBGM_551_1,900.0,infrastructure,"Grube kritisierte einen Bericht des \""Sterns\"", laut dem die Kosten für das Gesamtprojekt aus dem Ruder gelaufen seien: Wie das Nachrichtenmagazin vermeldet, habe das Eisenbahn-Bundesamt das Projekt gestoppt. \""Das ist nur ein Versuch, Stimmung zu machen\"", sagte Grube",Infrastructure
StZ_20110111_BMWDD_683,StZ_20110111_BMWDD_683_1,900.0,infrastructure,"Niemand wird das Projekt weiterbauen können, wenn wir physisch präsent sind.\",Infrastructure
StZ_20110125_SSZUE_323,StZ_20110125_SSZUE_323_1,900.0,infrastructure,Machen wir den Wahlzettel zum Denkzettel.\,Infrastructure
StZ_20110130_WGSSGS_348,StZ_20110130_WGSSGS_348_1,900.0,infrastructure,"\""Jetzt erst recht: Widerstand plus",Infrastructure
StZ_20110220_WMG_162,StZ_20110220_WMG_162_1,900.0,infrastructure,Kein Stuttgart 21! 27. 3. ist Landtagswahl - Gruß an Frau Merkel,Infrastructure
StZ_20110727_PVZSS_796,StZ_20110727_PVZSS_796_2,900.0,infrastructure,weil die Behörde die Bauarbeiten ohne Beteiligung des Umweltverbands genehmigt,Infrastructure
SZ-20170404-WURIS-188,SZ-20170404-WURIS-188_1,900.0,infrastructure,Zusammenschlüsse von Gemeinden und den Wegfall von Pfarrstellen,Infrastructure
SZ-20200720-WLDEM-1140,SZ-20200720-WLDEM-1140_1,900.0,infrastructure,Bundesratsinitiative zur Eindämmung von Motorradlärm,Infrastructure
LEIPZ_20200704_KGRSH_571,LEIPZ_20200704_KGRSH_571_1,900.0,infrastructure,Gegen mögliche Fahrverbote auf bestimmten Strecken,Infrastructure
LEIPZ_20200704_KGRSH_571,LEIPZ_20200704_KGRSH_571_1,900.0,infrastructure,"Der Bundesrat hat eine Initiative zum Lärmschutz gestartet, doch die Biker empfinden das als unangemessen und ungerecht",Infrastructure
LEIPZ_20200704_KGRSH_571,LEIPZ_20200704_KGRSH_571_1,900.0,infrastructure,gegen drohende Fahrverbote,Infrastructure
LEIPZ_20200704_KGRSH_571,LEIPZ_20200704_KGRSH_571_1,900.0,infrastructure,aus Gründen des Lärmschutzes zeitlich beschränkte Motorrad-Fahrverbote an Sonn- und Feiertagen zu ermöglichen,Infrastructure
LEIPZ_20200704_KGRSH_571,LEIPZ_20200704_KGRSH_571_1,900.0,infrastructure,Außerdem sollen die zulässigen Geräuschemissionen bei neuen Maschinen begrenzt werden,Infrastructure
LEIPZ_20200704_KGRSH_571,LEIPZ_20200704_KGRSH_571_1,900.0,infrastructure,gegen Fahrverbote für Motorräder,Infrastructure
LEIPZ_20200704_KGRSH_571,LEIPZ_20200704_KGRSH_571_1,900.0,infrastructure,"Diejenigen, die sich nicht an geltende Regeln halten, zu schnell oder mit frisierten Maschinen unterwegs seien, sollten von der Polizei aus dem Verkehr gezogen werden",Infrastructure
LEIPZ_20200712_LVAE_794,LEIPZ_20200712_LVAE_794_1,900.0,infrastructure,dass Motorräder künftig weniger Krach machen dürfen,Infrastructure
LEIPZ_20200712_LVAE_794,LEIPZ_20200712_LVAE_794_1,900.0,infrastructure,strengeren Lärmschutz zu verhindern,Infrastructure
LEIPZ_20200712_LVAE_794,LEIPZ_20200712_LVAE_794_1,900.0,infrastructure,mögliche Fahrverbote an Sonn- und Feiertagen auf bestimmten Strecken,Infrastructure
LEIPZ_20200712_LVAE_794,LEIPZ_20200712_LVAE_794_1,900.0,infrastructure,die Abschaffung von Soundmanagement-Systemen,Infrastructure
LEIPZ_20200712_LVAE_794,LEIPZ_20200712_LVAE_794_1,900.0,infrastructure,Lärmobergrenzen,Infrastructure
LEIPZ_20200712_LVAE_794,LEIPZ_20200712_LVAE_794_1,900.0,infrastructure,gegen ein Gesetzesvorhaben des Bundesrats zur Lärmkontrolle,Infrastructure
WESKU00020180927ee9r0002s,WESKU00020180927ee9r0002s_1,900.0,infrastructure,"gegen die Anstoßzeit von 18.30 Uhr, die Zerstückelung des Spieltags und die Kommerzialisierung des Profifußballs",Infrastructure
SZ-20190531-SGDUM-672,SZ-20190531-SGDUM-672_1,900.0,infrastructure,"Die AfD richtet sich gegen die Kunst, will Gelder dafür streichen",Infrastructure
SACHZTG020130916e99g0009d,SACHZTG020130916e99g0009d_1,1000.0,environment (without nuclear),gegen den Aufschluss des Braunkohlentagebaues Nochten II und für die Umsetzung der Energiewende,Environment
SACHZTG020131219e9cj0005t,SACHZTG020131219e9cj0005t_1,1000.0,environment (without nuclear),gegen den Zirkus,Environment
LEIPZV_20111205_SSSNHE,LEIPZV_20111205_SSSNHE_1,1000.0,environment (without nuclear),für den Tierschutz rund um die Fußball-Europameisterschaft 2012 in Polen und der Ukraine,Environment
WESKU00020110123e71n0000w_SUN,WESKU00020110123e71n0000w_SUN_1,1000.0,environment (without nuclear),"gegen Gentechnik, Tierfabriken",Environment
WESKU00020110309e739000an,WESKU00020110309e739000an_1,1000.0,environment (without nuclear),Rückzugsort für gefährdete Pflanzen und bedrohte Tierarten,Environment
WESKU00020110309e739000an,WESKU00020110309e739000an_1,1000.0,environment (without nuclear),außerdem gehöre der Fluss zum Niedersächsischen Fließgewässerschutzsystem,Environment
WESKU00020110401e741000bh,WESKU00020110401e741000bh_1,1000.0,environment (without nuclear),"forderten die swb-Verantwortlichen auf, aus der Atomenergie auszusteigen und ausschließlich auf erneuerbare Energien",Environment
WESKU00020110403e74300005_SUN,WESKU00020110403e74300005_SUN_1,1000.0,environment (without nuclear),maximale Beschleunigung des Ausbaus der erneuerbaren Energien,Environment
WESKU00020110403e74300005_SUN,WESKU00020110403e74300005_SUN_1,1000.0,environment (without nuclear),für die Kohlenutzung einen Ausstiegsplan vorzubereiten,Environment
WESKU00020110516e75g000dd,WESKU00020110516e75g000dd_1,1000.0,environment (without nuclear),Der Grüne rasiert 900 Bäume,Environment
WESKU00020110529e75t0000m_SUN,WESKU00020110529e75t0000m_SUN_1,1000.0,environment (without nuclear),großen Potenziale der Windenergie und forderte deren schnellen Ausbau,Environment
WESKU00020110822e78m0003q,WESKU00020110822e78m0003q_1,1000.0,environment (without nuclear),geht es vor allem um den Schutz von Natur und Landschaft,Environment
WESKU00020121209e8ca0001b,WESKU00020121209e8ca0001b_1,1000.0,environment (without nuclear),Im Nigerdelta verseuche eine defekte Ölpipeline seit Jahren Boden und Wasser,Environment
WESKU00020120810e88a000bf,WESKU00020120810e88a000bf_1,1000.0,environment (without nuclear),"Vor dem Weser-Stadion protestierten gestern Peta-Aktivisten gegen die Erwägungen des SV Werder, sich von Wiesenhof sponsern zu lassen.",Environment
WESKU00020121113e8be0008i,WESKU00020121113e8be0008i_2,1000.0,environment (without nuclear),"auf Methoden bei der Erforschung der Wirkung elektromagnetischer Strahlen umzuschwenken, die ohne Tierversuche auskommen",Environment
WESKU00020130417e94i000fl,WESKU00020130417e94i000fl_1,1000.0,environment (without nuclear),"Auch in der Schubertstraße, auf dem Teilstück zwischen Schwachhauser Heerstraße und Georg-Gröning-Straße, hatten sich Anwohner dem Problem der Vermüllung und Unordnung in ihrer Straße gewidmet.",Environment
WESKU00020130806e9870001e,WESKU00020130806e9870001e_1,1000.0,environment (without nuclear),die Nutzung alternativer Energien,Environment
WESKU00020131214e9cf00015_SUN,WESKU00020131214e9cf00015_SUN_1,1000.0,environment (without nuclear),"Sommerlich gekleidet in grünen T-Shirts und kurzen Hosen wollten die jungen Umweltschützer auf Energie- und CO2-Verschwendung durch offene Ladentüren aufmerksam machen. \""Wir möchten mit unserer Protestaktion Druck auf die Geschäftsführungen ausüben, damit sie die Türen geschlossen halten\"", sagte Malte Matzen, stellvertretender Landesjugendsprecher des BUND Bremen. Die Aktion beruft sich auf eine Studie der Universität Cambridge, wonach geschlossene Ladentüren eine Energie- und CO2- Ersparnis von bis zu 50 Prozent ergeben.",Environment
WESKU00020140331ea3u0000v_SUN,WESKU00020140331ea3u0000v_SUN_1,1000.0,environment (without nuclear),gegen Gentechnik in Lebensmitteln,Environment
WESKU00020150416eb4h00013,WESKU00020150416eb4h00013_1,1000.0,environment (without nuclear),"Der Naturschutzbund fordert dagegen die Ausweitung der \""winzigen Umweltzone\"" und mehr Messungen an Brennpunkten in der Stadt",Environment
WESKU00020150416eb4h00013,WESKU00020150416eb4h00013_1,1000.0,environment (without nuclear),die Verkehrspolitik der CDU,Environment
WESKU00020150814eb8f00015,WESKU00020150814eb8f00015_1,1000.0,environment (without nuclear),gegen Grindwaljagd auf den Färöern,Environment
WESKU00020150828eb8t00017,WESKU00020150828eb8t00017_1,1000.0,environment (without nuclear),Klimaschutz beginnt auf dem Teller: Go vegan,Environment
WESKU00020150828eb8t00017,WESKU00020150828eb8t00017_1,1000.0,environment (without nuclear),die Tierwirtschaft der Hauptverursacher der schlimmsten Umweltprobleme,Environment
WESKU00020150909eb9a000d7,WESKU00020150909eb9a000d7_1,1000.0,environment (without nuclear),"soll in öffentlichen Krankenhäusern, Kantinen und in den Mensen von Schulen, Kitas und der Uni kein Würstchen, keine Bolognese und kein Schnitzel mehr serviert werden, deren Zutaten aus zweifelhafter Haltung oder Schlachtung stammen",Environment
WESKU00020151129ebbu00001,WESKU00020151129ebbu00001_1,1000.0,environment (without nuclear),für mehr Klimaschutz,Environment
WESKU00020151212ebcd0000z_SUN,WESKU00020151212ebcd0000z_SUN_1,1000.0,environment (without nuclear),"Mit einer Menschenkette vor dem Dom haben am Sonnabend Mitglieder des Bundes für Umwelt und Naturschutz Deutschland (BUND) für den schnelleren Ausstieg aus Kohle, Öl und Gas demonstriert.",Environment
WESKU00020180301ee31000cf,WESKU00020180301ee31000cf_1,1000.0,environment (without nuclear),protestieren gegen Fällarbeiten am Bahndamm,Environment
WESKU00020180309ee390001f,WESKU00020180309ee390001f_1,1000.0,environment (without nuclear),der es um den Erhalt der Platanen an der Stadtstrecke am linken Weserufer zwischen Piepe und Stephanibrücke geht,Environment
WESKU00020180326ee3q0001i,WESKU00020180326ee3q0001i_1,1000.0,environment (without nuclear),"Anlass war der Welttag zur Abschaffung von Fischerei und Aquakultur. \""Könnten wir Fische schreien hören, würde sie niemand mehr essen\"", sagte Franziska Kagemann, Leiterin des Bremer Peta-Zwei-Stadtteams. \""Heute wissen wir, dass ein Fisch ein Jemand ist und kein Etwas. Mit dieser Aktion möchten wir die Menschen auf das Leid der sensiblen Tiere aufmerksam machen und Alternativen aufzeigen. Es gibt unglaublich viele leckere, fischfreie Gerichte; und es war nie einfacher, vegan zu leben.\",Environment
WESKU00020180608ee680001w,WESKU00020180608ee680001w_1,1000.0,environment (without nuclear),Bienensterben durch den Einsatz von Pestiziden,Environment
WESKU00020180608ee680001w,WESKU00020180608ee680001w_2,1000.0,environment (without nuclear),"dass Lohse sich bei der diesjährigen Umweltministerkonferenz, die in Bremen stattfindet, für die Bienen einsetzt",Environment
WESKU00020180923ee9n0001d_SUN,WESKU00020180923ee9n0001d_SUN_1,1000.0,environment (without nuclear),Hambacher Forst bleibt,Environment
WESKU00020190112ef1c0001g,WESKU00020190112ef1c0001g_2,1000.0,environment (without nuclear),"\""Fridays for Future\",Environment
WESKU00020190112ef1c0001g,WESKU00020190112ef1c0001g_1,1000.0,environment (without nuclear),Bremer Schüler wollen mehr Klimaschutz erreichen,Environment
WESKU00020190112ef1c0001g,WESKU00020190112ef1c0001g_1,1000.0,environment (without nuclear),"\""Kohleausstieg, jetzt\",Environment
WESKU00020190427ef4r00015,WESKU00020190427ef4r00015_1,1000.0,environment (without nuclear),geplante Fällung der 136 stattlichen Platanen am linken Weserufer,Environment
WESKU00020190525ef5p0000m,WESKU00020190525ef5p0000m_1,1000.0,environment (without nuclear),gegen die Klimakrise,Environment
